title,url,published_at,label,name,description,location,website
Victoria PLC: 2020 Interim Results Presentation | Victoria PLC,https://www.victoriaplc.com/2020-interim-results-presentation/,2020-11-30 07:25:54.471659,RESULTS,Victoria PLC,"Designer, manufacturer and distributor of innovative flooring products",United Kingdom,https://www.victoriaplc.com/
UGI Corporation: UGI Declares Common Dividend,https://www.ugicorp.com/news-releases/news-release-details/ugi-declares-common-dividend-44,2021-08-04 20:33:07.904927,PRESS RELEASE,UGI Corporation,Energy distribution company,United States,https://ugicorp.com/
Michael Baker International: Michael Baker International and Ogilvy Joint Venture Selected by FEMA for Community Engagement and Risk Communication Contract,https://mbakerintl.com/press-release/michael-baker-international-and-ogilvy-joint-venture-selected-by-fema-for-community-engagement-and-risk-communication-contract/,2021-10-12 14:34:02.294477,PRESS RELEASE,Michael Baker International,Provides engineering services,United States,https://mbakerintl.com/
TriNet: TriNet Announces Proposed Private Offering of $500 Million of Senior Notes due 2029,https://investor.trinet.com/news/news-details/2021/TriNet-Announces-Proposed-Private-Offering-of-500-Million-of-Senior-Notes-due-2029/default.aspx,2021-02-22 20:59:49.389727,PRESS RELEASE,TriNet,Provides human resource and consultancy services,United States,https://www.trinet.com/
Survitec: Group of companies' accounts made up to 31 December 2020	,https://find-and-update.company-information.service.gov.uk/company/09333067/filing-history/MzI5NzQ2MjY3OWFkaXF6a2N4/document?format=pdf&download=0,2021-04-26 17:50:35.92002,RESULTS,Survitec,"Survival and safety solutions to the marine, defence, aviation and offshore markets",United Kingdom,https://survitecgroup.com/
Owens Illinois: Second Quarter 2021 Earnings Release,https://investors.o-i.com/static-files/481dd47c-188c-46db-ae2b-6fb8135408d2,2021-08-03 20:21:41.910514,RESULTS,Owens Illinois,Glass bottle manufacturer,United States,http://www.o-i.com/
Cerved: CERVED GROUP: THE BOARD OF DIRECTORS APPROVES THE CONSOLIDATED FINANCIAL STATEMENTS AS OF 31 DECEMBER 2018,https://company.cerved.com/sites/company.cerved.dev/files/Cerved%20COS%20FY%202018_ENG_vF.pdf,2019-03-05 16:54:06.728041,RESULTS,Cerved,Information provider and credit risk analytics company,Italy,https://www.cerved.com/
Hellenic Οrganisation Of Football Prognostics (OPAP): Justified opinion of the BoD of OPAP S.A. on the voluntary tender offer submitted by Sazka Group a.s.,https://investors.opap.gr/en/results-and-news/news/regulatory-announcements/2019/07-10-2019,2019-10-07 16:31:42.846395,PRESS RELEASE,Hellenic Οrganisation Of Football Prognostics (OPAP),Lottery and sports betting games operator,Greece,http://www.opap.gr/
NGL Energy: CORRECTING and REPLACING NGL Energy Partners LP Announces Fourth Quarter and Full Year Fiscal 2021 Financial Results,https://nglenergypartnerslp.gcs-web.com/news-releases/news-release-details/correcting-and-replacing-ngl-energy-partners-lp-announces-fourth,2021-06-04 04:43:38.634348,RESULTS,NGL Energy,"Focus on crude oil logistics, water treatment services and retails propane",United States,http://www.nglenergypartners.com/
GTLK Europe: Q3 2018 Performance Presentation (english version),https://www.gtlk.ru/GTLK_Preza_11-2018_ENG_.pdf,2018-12-05 15:50:25.60312,RESULTS,GTLK Europe,Leasing and trading of a wide range of air and sea vehicles,Ireland,https://gtlkeurope.com/
LGI Homes: LGI Homes Second Quarter 2021 Investor Presentation,https://investor.lgihomes.com/static-files/c1b6a7de-4cee-40d8-b4ce-28766c2ae719,2021-08-17 15:21:44.420544,PRESS RELEASE,LGI Homes,"Designs and builds homes in the States of Texas, Arizona, Florida, and Georgia",United States,https://www.lgihomes.com/
Hikma: Launch of Palonosetron Hydrochloride Injection,http://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/HIK/13586535.html,2018-03-29 11:53:31.097384,PRESS RELEASE,Hikma,"Pharmaceutical group focused on developing, manufacturing and marketing generic and branded pharmaceutical products",Jordan,http://www.hikma.com/
Amigo Loans: 20/07/20 - Results Presentation FY to 31 March 2020,https://amigoloans.cdn.prismic.io/amigoloans/729e7b08-4425-436e-abc1-66c0f2cf75a1_Amigo+Holdings+PLC+FY2020+Results+Presentation+-+FINAL.pdf,2020-07-20 08:06:57.47729,RESULTS,Amigo Loans,Guarantor loans for people with bad credit,United Kingdom,https://www.amigoloans.co.uk/
Entegris: Entegris Declares Quarterly Cash Dividend,https://investor.entegris.com/news-releases/news-release-details/entegris-declares-quarterly-cash-dividend-11,2021-04-16 11:38:02.197562,PRESS RELEASE,Entegris,Provides materials management products and services to the microelectronics industry,United States,https://www.entegris.com/en/home.html
Wyndham Hotels & Resorts: Wyndham Hotels & Resorts Declares Quarterly Cash Dividend,https://www.prnewswire.com/news-releases/wyndham-hotels--resorts-declares-quarterly-cash-dividend-301290217.html,2021-05-12 21:01:00.999541,PRESS RELEASE,Wyndham Hotels & Resorts,Hotel and resort chain,United States,https://www.wyndhamhotels.com
4finance: 4finance report on unaudited FY2018 results,http://www.ise.ie/app/announcementDetails.aspx?ID=13983991,2019-02-27 13:47:09.797032,RESULTS,4finance,Online provider of small unsecured consumer loans,Latvia,https://www.4finance.com/
Heathrow: Heathrow serves as vital airbridge for the UK amid COVID crisis,,2020-04-14 07:28:30.869958,PRESS RELEASE,Heathrow,London's largest airport,United Kingdom,http://www.heathrow.com/
LimaCorporate: LimaCorporate Interim Financial Report Q3 2018,"https://www.limacorporate.com/repo/investors/7719a1c782a1ba91c031a682a0a2f8658209adbf/LimaCorporate%20Interim%20Financial%20Report%20September%2030,%202018.pdf",2018-11-28 12:13:25.939413,RESULTS,LimaCorporate,Medical device company,Italy,https://www.limacorporate.com
Millicom: Millicom 2019 Annual Report highlights solid growth and positive impact in Latin America,https://millicom.gcs-web.com/news-releases/news-release-details/millicom-2019-annual-report-highlights-solid-growth-and-positive,2020-03-02 18:59:46.939637,RESULTS,Millicom,Telecommunications and media group,Sweden,http://www.millicom.com/
Groupe Casino: Casino Group announces the launch of a secured bond issue as part of its refinancing plan,https://www.groupe-casino.fr/wp-content/uploads/2019/10/2019.10.30-Casino-Group-Bond-Launch.pdf,2019-10-30 18:00:37.221746,PRESS RELEASE,Groupe Casino,Mass retailer,France,https://www.groupe-casino.fr/en/
"Avanos Medical: Avanos Medical, Inc. Announces Fourth Quarter and Full-Year 2019 Results, Provides 2020 Outlook",https://avanos.investorroom.com/2020-02-25-Avanos-Medical-Inc-Announces-Fourth-Quarter-and-Full-Year-2019-Results-Provides-2020-Outlook,2020-09-25 01:23:27.448355,RESULTS,Avanos Medical,Provider of clinical medical device solutions,United States,https://avanos.com/
Center Parcs: CPUK FINANCE LIMITED COVID-19 Impact - Reopening of Villages,https://direct.euronext.com/api/PublicAnnouncements/RISDocument/CPUK%20Finance%206%20April%202021.pdf?id=7e7e8527-d748-400e-838d-b9614ddc594b,2021-04-06 06:50:21.269496,PRESS RELEASE,Center Parcs,European network of holiday villages,United Kingdom,http://www.centerparcs.com/
Tenneco: Q3 2021 Earnings Presentation,https://investors.tenneco.com/~/media/Files/T/Tenneco-IR-V2/reports-and-presentations/q3-2021-earnings-presentation.pdf,2021-11-05 11:15:15.692377,RESULTS,Tenneco,"World leading designer, manufacturer and marketer of Aftermarket, Ride Performance, Clean Air and Powertrain products",United States,https://www.tenneco.com/
"Donnelley Financial Solutions: DFIN to Announce First-Quarter Results and Host Investor Conference Call on May 5, 2021",https://investor.dfinsolutions.com/press-releases/news-details/2021/DFIN-to-Announce-First-Quarter-Results-and-Host-Investor-Conference-Call-on-May-5-2021/default.aspx,2021-04-19 21:01:30.516471,CALENDAR,Donnelley Financial Solutions,Provides financial communications and data services,United States,https://www.dfinsolutions.com/
Tenneco: Tenneco Appoints Roy Armes to Board of Directors,https://investors.tenneco.com/news-and-events/press-releases/2020/03-10-2020-204825081,2020-03-10 20:49:13.170848,PRESS RELEASE,Tenneco,"World leading designer, manufacturer and marketer of Aftermarket, Ride Performance, Clean Air and Powertrain products",United States,https://www.tenneco.com/
IQVIA: IQVIA Holdings Inc. - Q2 2020 IQVIA Earnings Conference Call,https://ir.iqvia.com/events-and-presentations/event-details/2020/Q2-2020-IQVIA-Earnings-Conference-Call/default.aspx,2020-07-08 20:17:19.311831,PRESS RELEASE,IQVIA,Healthcare data service provider,United States,http://ir.iqvia.com/
Demire: Annual Report DEMIRE 2020 ,https://www.demire.ag/media/210316_demire_demire_gb20_englisch_v2.pdf,2021-03-17 07:16:10.347486,RESULTS,Demire,Commercial real estate operator,Germany,http://www.demire.ag/
AnaCap: Press release - AFE Press Release - Q3 2020 Financial Results - 17/11/2020 09:00:00 - ANACAP FINANCIAL EUROPE S.A. SICAV-RAIF - XS1649046957 AnaCapFinEur FRN 01/08/2024 Rule 144A,https://dl.bourse.lu/dl?v=3hgxdCTXlQd1r6hWXcMrvtM3FffkX8R25LiZwlms8Mv9TiiPdkKG2F4ABr29pfWwpb/lJORKWeIiZxxrrayWJdxP0FfUUYWEiFYIywJS5u7ATbFToj1y4d9KXMa8swblopE1aFoMK51epK9xN0jP0bpZQqgtEgJ3EkWXg9IWD+r2pj4eaWqm3ml0KJXaXml9pwcYzjmgZ6Fxuk73ob5UNA==,2020-11-17 09:01:04.055375,PRESS RELEASE,AnaCap,Private equity firm,United Kingdom,http://www.anacapfp.com/
Ardonagh (KIRS Group): Full Year 2020 Results 24 March 2021 - Presentation,https://www.ardonagh.com/media/1634/ardonagh-q420-investor-presentation.pdf,2021-03-24 17:31:36.355404,RESULTS,Ardonagh (KIRS Group),Insurance intermediary group,United Kingdom,http://www.kirsgroup.co.uk/
AECOM: AECOM awarded TEXRail extension project,https://investors.aecom.com/news-releases/news-release-details/aecom-awarded-texrail-extension-project,2020-11-13 11:57:35.681482,PRESS RELEASE,AECOM,Multinational infrastructure engineering and consulting firm,United States,https://aecom.com/
SRV Yhtioet Oyj: Interim Report 1-9/2020,https://files.srv.fi/uploads/2020/10/Q3_osavuosikatsaus_SRV_EN.pdf,2020-10-29 07:01:05.78178,RESULTS,SRV Yhtioet Oyj,Construction company,Finland,https://www.srv.fi/en/
Cott: Cott Reports First Quarter 2019 Results,https://www.prnewswire.com/news-releases/cott-reports-first-quarter-2019-results-300842602.html,2019-05-02 10:49:28.297778,RESULTS,Primo Water Corporation (Cott),Supplier of private label carbonated soft drinks,Canada,https://primowatercorp.com/
"Verisure: Inside Information / Ad Hoc Information - 12/11/2018 07:26:32 - VERISURE HOLDING AB (PUBL) - XS1310478430, XS1310477895 (2 securities)",https://dl.bourse.lu/dl?v=ADyMFy5zxNFitbuuk6wDBjB68kLIk8OpF2N+B6fi8ZfWZjZMwKCF9Ge0M3aLP6FZOKkLb8/JbCl/i0dbdgL89EcQXHm34e/tXVMAT10pshUeaM81jZG/nKBhHF2JGVvLpnK5cVBfLqxMJnSCoQKMqA==,2018-11-12 07:27:04.719154,PRESS RELEASE,Verisure,Supplier of professionally monitored home alarms and connected services ,Sweden,https://www.verisure.com/
Inseec U: CORONAVIRUS INFORMATION,https://www.inseec-u.com/coronavirus-information/?lang=en,2020-09-10 14:45:35.891267,PRESS RELEASE,Inseec U,Higher education group,France,https://www.inseec-u.com/
"Tendam: Interim Financial Report For The Quarter Ended May 31, 2020 (quarter 1)",https://tendambrands.com/wp-content/uploads/TENDAM%20BRANDS%20MAY%202020_Q1.pdf,2020-07-29 07:13:39.182006,RESULTS,Tendam,Fashion retailer operating in the specialised chain segment,Spain,https://cortefiel.com
Element Solutions: 2021 First Quarter Financial Results Call,https://ir.elementsolutionsinc.com/ir-calendar/detail/2516/2021-first-quarter-financial-results-call,2021-04-19 21:05:18.551038,RESULTS,Element Solutions,Chemicals company,United States,http://www.platformspecialtyproducts.com/
Advanced Micro Devices: Q3 2021 AMD Earnings Call,https://ir.amd.com/news-events/ir-calendar/detail/6667/q3-2021-amd-earnings-call,2021-10-25 13:21:25.162504,CALENDAR,Advanced Micro Devices,Produces semiconductor products and devices,United States,https://www.amd.com/en
Ladder Capital: Ladder Capital Corp Announces Third Quarter 2020 Dividend to Holders of Class A Common Stock,http://ir.laddercapital.com/file/Index?KeyFile=405141909,2020-08-31 20:17:47.072693,PRESS RELEASE,Ladder Capital,Commercial real estate financing company,United States,https://www.laddercapital.com/
Nostrum Oil & Gas: Board Changes ,http://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/NOG/14349301.html,2019-12-16 07:02:27.091072,PRESS RELEASE,Nostrum Oil & Gas,Independent oil and gas company,Netherlands,http://www.nostrumoilandgas.com/
"SSAB: 27 november, 2018  -


                                    Product press releases
                                
                                Introducing New Strenx® 1100 Plus – structural steel for lifting and advanced structures
                                
                                        
                                    Strenx,Strenx 1100 Plus",https://www.ssab.com/company/newsroom/media-archive/2018/11/27/07/00/introducing-new-strenx-1100-plus--structural-steel-for-lifting-and-advanced-structures,2018-11-27 07:03:13.2292,PRESS RELEASE,SSAB,Steel company,Sweden,https://www.ssab.com/
Mineral Resources: Macquarie Presentation – May 2021,https://clients3.weblink.com.au/clients/mineralresources/v2/headline.aspx?headlineid=61031736,2021-05-04 09:43:59.809961,PRESS RELEASE,Mineral Resources,Mining services company,Australia,https://www.mineralresources.com.au/
"Carnival: Carnival Corporation & plc Announces Upsizing and Pricing of $2.0 Billion Senior Unsecured Notes due 2029, Funding Upcoming Debt Maturities",https://www.prnewswire.com:443/news-releases/carnival-corporation--plc-announces-upsizing-and-pricing-of-2-0-billion-senior-unsecured-notes-due-2029--funding-upcoming-debt-maturities-301404070.html,2021-10-20 08:13:07.852912,PRESS RELEASE,Carnival,Cruise Line Operator,United States,https://www.carnivalcorp.com/index
HEMA: HEMA ruft Holz-Eisenbahnset zurück,https://www.hema.net/documents/780029/820856/PRESSEMITTEILUNG+-+HEMA+ruft+Holz-Eisenbahnset+zur%C3%BCck.pdf/ce2119cb-46c5-2e35-8c9e-dd59e07f8744,2019-02-27 12:36:23.747305,PRESS RELEASE,HEMA,A general merchandise retailer,Netherlands,http://www.hemashop.com/
Bombardier: Bombardier Strengthens Customer Support Network in Europe with London Biggin Hill Service Centre Expansion,http://ir.bombardier.com/en/press-releases/press-releases/85850-bombardier-strengthens-customer-support-network-in-europe-with-london-biggin-hill-service-centre-expansion,2020-02-05 15:00:50.762127,PRESS RELEASE,Bombardier,Manufacturer of planes and trains,Canada,http://www.bombardier.com/
gategroup: Annual Report 2020,https://www.gategroup.com/media/2139/gategroup_annual-report-2020_final.pdf,2021-04-30 16:29:04.849869,RESULTS,gategroup,"Provider of products, services and solutions related to an airline passenger's onboard experience",Switzerland,http://www.gategroup.com/
